id,text
c5015df61e84c567a1bfbef6dba8bc276d21a7c59579bdaf3480816ab5a7ccfa,Restricting the basic freedoms of people is wrong.
c529b0f52b4836664669b212c7addf41a2583c1296084364cce9412adc7f82f1,South Australia gets a much higher dollar per tonne for its recyclables because there is so much less contamination.
c5749c993e4eb3023bf7e6eea01ec9f9d12fc9d654410b1223df007981bdb385,e.g. http://www.reasonwell.com/+4ce89e2ccddc
c58cb99419eea24eb17b9340770654b1e88fbe47c91d80ac84f473301457016e,carbon emissions are tied to fossil fuel usage
c5abaa87cc19fa578c031db5562737315876f63c61d5c4199229d3e139c95d68,Parents are influenced by the nature and intensity of their children's demands.
c5f0e9832d27f9dd783602e4e1db43c41a1143195fff39519c04db3f9b7d7530,An authentication system in which you can never change your password is insecure.
c60899e9808d07fc569c074f8326a8e3d972adc80ec3642f4c9f29a7021fb152,A carbon tax would reduce carbon emissions.
c61c1f4d3f9309cb7bd5e7103170f0da44d052723c518e1dd6ad34672833d084,There is still a large amount of oil left in the ground
c61c4ac28a11056ab51770a9acd4fdefff6899366b3ca62cc03ced65345c8c24,Ideas for spending money are the same thing as measurable economic growth
c61db128ed7c887b42cbb3f2538b281026a3aa60ab765d99f48bcecc59710d30,Scotland vs the UK is the wrong debate. The real divisions in the UK are not nationalist (Scottish/English/Welsh). Class & wealth are more significant.
c6763f29ff108299239a88650dd530ac12e1baea31769992fa35705296a44a43,A substance's legality is the only barrier to its widespread use
c7093a2c425d750239708a574c4f28f74413341cb8fd0ef2f656505e4f8d2f4d,marijuana legislation would give cartels more power than it would give small local growers
c70cb928a8e50a5d393490dea3c5a78f8fbbf952f9373cbf63af2f62cd46c241,The established power arrangements cannot change
c727d593784bc62174e1e31ffe79a23d9e738c35057b8d4b05b5202d001cfe1d,Personal relationships are free of contractual obligations.
c72b2d3d34b1046b4b5364b40a663815d3dffd979b66f7fa6031a4cf45eae418,Centralised decision making processes are inherently inferior to distributed decision making processes.
c72f617eab4474ec49811aea923912434d183ef7fd6270bea4582af030395d56,Homosexual marriage will interfere with the conception and protection of children
c737696b490c6aecb39ffbef7951f20b113a0093879a35dd3168cea38500009c,Begging the question is not a valid premise.
c73e83e1c25f05b670a891ed0af07e3702744c6bc0f440b0a18956e3bf25509d,Definitions of words may be legislated
c773e1e43ab1139e39c580f1a3f136e501de0ddf8b37bd604c3d4e05a25d07c6,Civil marriage is necessarily religious.
c787f64de72dc7b23833a4c3267e8d2dde705943bddccc26c04838aa070b6527,"This claim is supported by empirical evidence. Yes, in some countries pot is decriminalized without being fully legalized."
c7a375671488138135cf7c7b1490aa24d0b02ffbfdc59bb3d3a2645754005b55,Fact check: do bushfires emit more carbon than burning coal? http://theconversation.edu.au/fact-check-do-bushfires-emit-more-carbon-than-burning-coal-11543
c7f5a585be243129da928dfe0d7daf61965a663787c2523823d74c7934aa4052,Carbon Dioxide is causally linked to global warming in the record.
c8158f3438f88973d44e3fe595a9c31988f54bb6786da64f60e9ba0e728c2f91,"We may give our consent for personal information to be collected, but have not consented to all of the ways it can be used."
c8352a68da5705a2423eb1792783e3c3fc8ec74441e1115f16bcde066abc2b41,The law should not discriminate based on gender.
c87ac4803de3f9621319b7d2202742ab3b1e65d586e4818328de69cb55042012,"It is difficult to find an unambiguous definition of ""junk food"" in legislation that will survive a High Court challenge."
c8baf602604d5a148be95e388cb4e1d7db42296aef78faccd77e7f32900c93b3,Some knowledge is more easily obtained by looking at a programming language that is particularly rich in said knowledge
c8cf57a14deb89f7886abdc394775e626fc9f622c1de8b57f3baef240788eee3,"Valid examples of how to use a website presents a shallow, visible learning curve as to how to use it."
c8d2ede06fb343b20fbf2255680678ed425bb7bab7dcd06b4660eccf64570f5d,You cannot prove God does not exist.
c91a84b67fa0ebc7d3ed3306039db3ff3aa36fd0447bccefd72fb433b7759dcb,"God are necessary for life, liberty, and pursuit of happiness."
c92c022b40c95cc53fc067ffc794954cdb1f577429f9b4bd52b7e59186914c7c,"The basic business case for child care workers is that they can mind children for less per hour than parents earn working per hour after tax. The overhead of increased regulations will probably make childcare less efficient, so either childcare worker pay will have to go down or prices will have to go up. If prices go up the number of parents who can afford child care will go down and child care workers will be out of a job."
c9425b79512e8b633ee8527e6a1c63a3bfaf32c618870a05821daedd6176f3f4,Marriage is directly beneficial to wives
c96f7760932d96a92a61c59e5162dee77185f4a55e9983f5ad03a279a9d6b8c1,Homosexuals make awesome baby-sitters.
c979dcc8a5d2afade7a612c72ae1ad23c6e3eb3a533f0e853d217d48076c0bd6,Mortgage interest rates should be deductible on income taxes
c980c14f10e0ecb0b396871f9df8a2d0cef6e0fba906639206e7d8a1aedf5d16,A causes B ≠ not-A causes not-B
c98c8c0ed70e07b6464e5bf93b6b816326d0dffa09a6f4fbca75d406306cfb32,"""Society"" can not wish to communicate anything. Only individuals can."
c9affd8e3ca96ab35fab1e846b8575b9486b79538dfe9442423de3a6e5aaf83e,Making marijuana illegal is the only effective way to restrain usage.
c9b50d329fd72d722faf2aa02013b6e3460a579103e34de5ae3f411f4c034910,It is not clear that organised religion is particularly organised.
ca1c2425a7ba55e0c370311f9f2ef29f9f39648343f9abbade25a9922667a077,People should be trusted to take appropriate safety precautions for themselves.
ca49b887a8e86d98df89ffa9cda682a0b0295d2214ecaedd1818312fade7f6db,Most government agencies are already married to Microsoft.
ca739c28d3178ba9c6e66e865919a3069de7c2e71ff1cf2f7c854a506c1ecf6c,The Swedish legal process is well enough understood but irrelevant to the problem at hand.
cabb1821ba58a8a334063006eb02b11bbdb1265e1a899bcc9b586f3d3e827cf6,"There is substantial evidence that the 'password', '123456' and '12345678' are frequently used as passwords."
cad53d0139fa1752a3990f57f00878368df1c12a70b2e5a380ad807c61564540,Homosexuality is perverse.
cafe8678a2af656b0c70ac8364e0ea89c7233df1180e334affe282708e8b4544,Nuclear power in Australia would enable us to reduce CO2 emissions by 40% by 2020 and by 90% by 2050.
cb262fce01824114548cf046dd89ac6dce8c76189b97f7cabda2d0c67361c969,"By not legalising same-sex marriage, the law is discriminating based on gender."
cb4bd178fd8ee754d42417d2a70d3034fc78f0cf12fb884bdd32e72a1d456a96,http://www.economist.com/blogs/theworldin2013/2013/01/illegal-drugs
cb6d2ddb4d33ccad4634be665c214f6dce4f2d76e5d6ecfc247b6adda5684bba,Some Christian churches celebrate both heterosexual and homosexual marriages.
cb702db3b4359384e8da990332bcabe9c5bfd983ba249e5e814d2040b33783f7,Too much power would be wielded by the few who control the media.
cbd490a9f069d9c80c8720f5e59113e4dabf3a6686ea2b6b7ffec5dc2fc5924e,There are things other than human rights that governments are right to regulate.
cbf2617db15a51337f15410ad3053e94fbd6278264f6f1743d0a2d0981cb242c,Money will be used to grow the economy
cbfcd35c9a76a30651334d6bb94528855bf347e1a28de046a22ab077fe5159a8,Earth is sustains human life
cc04c8136670def01abea475cae45ce794563d7a756b161d9eeec021e42bfde4,There is a problem with government facilitating the institution of marriage.
cc2a50481792801f532733e24703c8f69e448976585ed861ab5869a269a2aa1e,Websites that are easier to learn how to use eases the transition from a beginner user to an intermediate or expert user.
cc473361cae36fccadeebd082034a297dd03f322feaba74368d10ffc80f2755e,"Anyone who says that Marriage is defined as between one man and one woman is compleatly missing the point, that is simply restating your viewpoint, not moving the debate any further ahead, as the legal stance on marriage is what is up for debate."
cc4d49859200178f06ca38d9575f71de6671db44543e31194789dbb4d8a74e3c,that green economy is all better than not green
cc5e20aed1cf206aa966758baa63de570726ecfc8d5e6c862de7096ef6ac8458,Marriage is by definition a legal contract
cc98eb9a76397f67af5b47cc3d9fcd9dd171e512674c8409f5f0f148f6e4e325,The monetary cost will outweigh societal value
ccd537b8d0f9240a3a4bbdf60960d01e635d64190ae13d07e39e8e8f6f1a538e,Nuclear disaster prevents humans from living in the accident area.
ccdb0834f98972f65387369d5486a85510fc31ed7ebcfa6d51929b26699334c3,"Alcohol is legal, yet (most) people do not drink without restraint."
cd4f2d7d7a0b0b35c00ff8e86fc0603d607476c0596367026a01a719b27a6fc3,Consuming alcohol guarantees drunk driving.
cd6c2aa1a361b2e54756723d9f4c7a91a70ef03297b1a54256717ca4d72854a2,"If the creation of a ""surveillance state"" is inevitable, we need ""equality-at-arms"" to remain a free society."
cd74c1081d6d20e298f15a87dfe27f0685164144f835e6bbd5c61e3fb4bf7602,No judge in Sweden has issued a warrant for Julian Assange.
cdd5f8b3a97d7f86eb508914449275368175b55ab635bca425f87b810ca0cc56,More pressing short-term issues win out over long-term goals.
cde2e59f7021edb56daeb7ad94fbce2345014b9421d3eee0a811752b396d4300,The societal value of a carbon tax will outweigh the costs of bureaucracy and corruption.
cdea6419986a40e963dc4d105964ddf6240177a15702cb55556f5178f931ff6e,The people are neither sufficiently engaged nor intelligent enough to contribute meaningfully to the political process
cdfa591c0dab4262f4b91a4a4cf6f6f105ee7b0f3d88e96a1204427468ceaacf,Local government is more likely to focus on local gain.
ce03816674e6d4f8107f1a1422a16e563411c3e2b1659518a11103c54a9a2a17,A couple can marry regardless of their religion.
ce19fd8d736a3384441dd9fb91b7c062e4b9cba2436e3eb8fdb85868a2a68d57,"Furthermore, marriage between more than two people should also be allowed."
ce2341cb8ebd636714e0d37d9c0ca64ec8e95fda13e3c3308dedf5175a35b86f,The second most popular password is '123456'
ce3d20167a9e0778998d741b03a37991bb84016c86e0cb01acdbdd72889aa82b,"The future of democracy will focus on evidence and reasoning, not vote-gathering."
ce47cde1848b34d466a470e96ae2776eff7e32726b5e2ff1a924a59ad67a9d8c,"The more bikers on the roads, the less danger they face."
ce69dd37b35cd12ba923a3791135187654ffce28acd044c90225efde44b06a09,Existing laws are good
ce8be372dc745a37ea22ff7043dedd162fc56e23ed3e7774ac1b08d75571bb44,Fingerprint biometrics are based on the key (a fingerprint) beign only available to whoever is allowed through the system.
cf7fb9eda7cf06f22651112fb7e2dd368e6795d928e347894afe8268efd342ce,The claim that nuclear power could reduce Greenhouse emissions by the stipulated percentages and times is fanciful.
cf89ce99a22baac7f09b28305e3b049c47f4510f0a1f87d7679850677d5d670e,god
cf9d5690e1cd55ea9dd1c95de5e628077dff3026d6144d86db35399ef2873160,"Nuclear power is not the only option to replace existing technologies. Others include Wind, Solar, Geothermal, etc."
cfa0ce527872e17b4bf51c6ddb1b7f589f5a0b814d7d56148196e6595bc2d7b1,Fingerprint biometrics are unique to individuals.
cfaf4f13f1248026631c0069936bd7cafc19d7097d3855af354d2317b0bed3a2,Legalizing same-sex marriage would be economically beneficial
cfef518fea16ddbb9c74e6d844a3c0f1a78d7657bfd371531be6b4e0fd3c6cd2,Batsmen have been dropped for failing to score runs
d013620861a847e9c4fdaf8e36f992d3a9542facd53f96276bf16a22ff4d8430,"Reasonwell should sort out their 'reject' UI design. As clicking a statement 'I reject because of', crosses out an argument against. And it's unclear whether you just agreed with this or not."
d017f58d70f43f35dbfa82de5d3746277c5d7f368ca5fdddce23cbc86afc77a8,Organic grape producers contaminate the soils with large quantities of copper because they are not allowed to use modern fungicides.
d0225436306ff21174cc4e8a44321cd1ef86abba7a42257149b68c39a9b90f67,Paying taxes automatically gives you rights to dictate what the government should do.
d07aed6f7e4f64f9df52d3b069cd5b95121904edb98634cc4e1c6a2ec926c811,Carbon emissions should be reduced.
d0db8b81f28b5a899555d39f245742399eb468b444cef2076270e63316705ba6,In this context it would not be appropriate for a same sex couple to join in Holy Matrimony in the eyes of God
d1054ce12dab4943c6a66b7bce8f251fabf2f78311c4f8cee0824b820884af2c,"There is no evidence presented for the ""safer than wind"" claim."
d125d27b7062522c815ea0a16e4abc9b83e0f558e8547e69b426ddf611631477,"Television is not, or at least should not be, the sole teacher of children"
d1285af6e5aa416aa281be1969a57552d5bba0a8156fdae46bdd086dac87c14f,Marriage is more than a formalization of a relationship.
d12bccc0433e9ee427ae5c0caa8cc90f52a5484ee7dbbc48ae1e00c8d5556311,Children are exposed to advertising on tablet computers.
d1bb98ba2f76316a7eaba895a3415e04e471e91ab658a29ccecb83053d146bf9,"Casual bike hire can be made practical by banning cars, regardless of a helmet requirement."
d1df9e1256e3e1218833a834f580693d3d713f6c9ff27c4eefe5859077482feb,Adjustable helmets that fit a wide range of head sizes are commonplace and cheap.
d1e47c5d554b26f72ecfa5f33e16279be43a10222e9e45644c0aceabc140a0ed,The monetary cost of a carbon tax is outweighed by the societal value of avoiding climate change.
d1ec07e5d05178b8aad5f4d063a82fad60fa4e8c009465e43efce29d4d8f4f53,Governments should not recognize marriage.
d21826746038dc3587259a2ac9a036d999d1614517473edeca2b1ffa8c21bfc9,Anxiety and unhappiness reduce productiviy.
d21d3c3d08beda5cd112cd042202ea55ab93ddc15af7c1a01f5a06c6992ddb51,Carbon emissions by humans is a significant source
d220da3c7ab81a8bc62980570451b746ea55365b8cb418078dd6a56bcb318844,Cheese is food.
d2270897e08b0935bb79b4e4f9ff01b56226903ebe5808d218f4ca6499c1f104,people would be willing to always carry a bike helmet
d231f70bc0353c983d1446442e623b6706b66be3c1c18597a72d45fc35717820,Many people hire bikes and helmets from existing businesses
d25748e4c74a41507dccc600e559df9e2223ee92c7c3859ad9e463e27f3ef750,The future of democracy will focus on arguments not voting on people.
d26795334977c144509568d1e43dc6ad71e9269d43f314b78ee97f81673e5851,"Requiring helmets for around-town biking discourages people from riding their bikes, thereby making it more dangerous for those who do bike; the more bikers in a geographic area, the safer it is because drivers adapt their behavior."
d276326d4e501bd2375f9302ba0c41d09a1cc52c5d81d6324ed5fc5e529e022c,"Arbitrary restriction means the boundary are based on personal whims. Restriction on incest is because of high chance of producing offspring with genetic defect, restriction on homosexual and remarriage, are due to fear of spreading STD; none of these issues apply anymore in the modern world due to advances in medical science."
d2a3f557018d44357e62fd73adfed7cb98c5c9aaf20c36a7f251567574d5f8a7,"When possible, it is preferable to use a minimum numbers of objects to explain the world (Occam's razor)."
d2c2bb4c690f8d0db91e7faa1b25d605256e8b6b8a24c4d31953be6738f2917f,Nuclear power produces practically no pollution in day to day operation.
d352164ac2b7216fcc3c7ad2d64f515ffc9a09223c1557e7d16991b20a1eb756,Words often take on new meanings with changing experience.
d381e3f02011696ff2461b8cf16ec8d0e601c5cda8f7fa9e4c6576863dd404bf,"Outside of terms of art, words cannot be legislated"
d3859f1bde2c2aae3e13498e5004eca9d255ef24e69d2bcf1fa9f8c557f11633,"Joss Whedon said that if Romney is elected, a zombie apocalypse will ensue."
d387585144860ac4a6a5d26eb16d5e1cd51f529501c8a09f953fead72778a8ca,Sexual preference and gender are equivalent
d3e4019a3fed9343ddb7e4cd99ffc5a5017734a6ab9949ec5acac4803d8674f7,The UK's fluid constitution allows for dynamic policy and flexible reactions to both national and international factors.
d41488e41ad4790678738e6cd3bd7c22b3f200a26684eba79f5784e9a7d218d1,"It is not clear that ""legally binding heterosexual relationships"" the only *sufficient* mechanism to provide this protection."
d448945bc766e9561e5c3bbbf6442a884d1338bbcd06c1b6782c28baaf007630,HTTP needs to be replaced
d45983224f8a1318419ab6b7ce65e3610c80a858eada0c92730751dcfd8f2c42,Building electrified rail is more expensive than plain rail.
d4aa67ef97b6cd5415a1b13d428f87998eca556c5df6a3d8f98d3adb9bac22c8,Government should always consider the people as individuals in order to prevent group privileges.
d4b7cd14e6f70e7b425eac6142a26525fcad3780f2dfa4326865b23c69df2312,"There is no evidence presented for the ""safer than oil"" claim."
d4fe4b72d4e0f6e73a8e0c9bcdb7e3e4838aa020520522d95e4800f19a863661,Reasonwell stores password hashes using bcrypt.
d50936be5ba31460f6c6b156dd4eeace32aa96596e3c86a3e234b491fbe0292c,The Bible teaches that homosexuality is a sin
d51dfad51e1ed2757617bc7960b5305be5ae4d359fd6e80193c6751788dad13d,Childcare workers should be better paid.
d5289f72b10e1dba89ea827726fd91adcb4b403460bca441d6f8f49379aef7ab,Children don't need protection against irresponsible heterosexuals in romantic relationships
d5331342852fe091311fdeae97a87873d6c551dc5e132845922efc62e8fcbc88,The radical re-design of a system may introduce problems that are worse than those that motivated the re-design.
d5795e9f3cb86872df3912475fc75c6ad8c1b9f67664d3e3ef3d1759770a95e4,Gender-based discrimination causes harm to those discriminated against.
d580fdbc4ab1efec6b154c850bb599781d427fe56df48758d6b70d09887238eb,There are not definable children's viewing times
d5862b096f2c300f1226a7c67502ffb4a18bdf2c670f42b4fb2e5c27b3dfb7e4,Organised crime requires high revenue to persist
d596d5e0c83441ab0d8a019b0b0db145650dc9826693eeec454ee19681931fcb,Humans are intrinsically social.
d5c1bb1ff7f730978885f078a1ec4a646e3a55bcda3958c2962a8d84b04eacd5,Anything that gets kids to eat vegetables is worthwhile.
d5c35e454b0f04269bfe6cd1606325dd66665abaab5e8a9792d10a975540f7cd,The UK government does not represent Scottish views
d5f6970d8b9268c0f00bd507c4ba69d7cdeaa86c075fee61c58e6f95e1cca7a7,Marriage between more than two people should also be allowed.
d646863b15b15ebc01be517c5ec8b996abd191fe1c97e2cc0171988978473967,The Euro is a more stable currency than other similar national currencies.
d65f9f16311fd8de6e92c3c4705bfe2874762b26c589612552a7e2159a14022c,I like pizza
d682671e3d8705238f43c63c5e8d558865f7a1bc744cf99d1c66ab4801b44eb9,I am not sure what the second line is for
d68b5129fa64a2ee86ea2f1bb5c540c97a12691d421a19fd1a7152ed8890f874,"For the same level of effectiveness, natural pesticides are more harmful than synthetic pesticides"
d6e54b35992ac1dccab300d0d7d7d51082ce07c7f0201910580c7931f808a056,"Parents, having been subjected to years of junk food advertising themselves since childhood, often make bad food choices."
d7544503dc4c15be006e78428468a987e57b5f5f8214bd270fc73e0b55292d77,Civil unions cannot provide the same rights as marriages
d7732d17961c8700cdb54b426d624161934b2317aa8a88a365c6e47eddf05a7a,investing in technology causes technological progress.
d7df126a579e61c3aa2c5d4eaab3cacfdc4e0829f9a68345c42af766f298e952,Mitigating the effects of carbon emissions is cheaper than decreasing carbon emissions.
d8518b7acf06560d4a7137e56f4aec0bcb4d6fddad0f3806a6dd7fe6ed7c77ce,If 'society' wished to communicate that drug use was not preferable alcohol and tobacco would not be legal
d86372dc644955a4c8a472822b0ae7fb33144834ad035fdde90d81c4da4d8a9b,Low energy density fuels do not enable our level of economic activity.
d88d7e2933911517ba9efc222f09f8bbea67abc21c4251472113fbdd43bd7580,Putting drugs into your body does not guarantee specific actions or types of actions as a result.
d8a647c68d6bff31d0f01ebee9c53eac01c987d0ef0d8253a4ff558dd6a11317,Bicycle helmet laws make people less likely to ride bicycles and the negative impact of this may outweigh the positives of the helmets.
d8d5199323e0784a64d2ebf5d3c59e341e0e8f1c7ec4eea7caf4d3552c67d2ea,Ultimate frisbee players wear footwear unsuitable for running.
d8e30da12d2228b598a7b4ca59cb1cf1c4cd9438724c50a077f0b7f2de90dcc5,God is love
d90ff9167c6b75c71548ee7c2a3d514ef90ebe80c2f748d9be2db12fa12a11b5,People have the right to the tools necessary to defend their life.
d911f501f4be489e68a6cc10e72f6855343405bdc028e5d052496ce5902dadd5,Nuclear power in Australia would be able to generate sufficient electricty.
d91adb35fbdc2c92bbb44b537ec14527060bee7e8abf99a06cf1312b7641d9fe,A carbon tax has high societal value.
d946e2ad79c9d24bb32c3cf9bc3884ff65fffa7a265dc36b8791c465a85f7ebc,The 2014 Referendum on Scottish Independence
d973816b7ecb07805175b4f522045a25606e7b26c9bab2461519753735675902,Angry birds is the new mario of 2012.
d9d3afbff9bd5ea8f6192324c2b0943e4ba51e6efb638e8f5615c4bd2ad3844b,Questions do not belong in the argument map.
da01817242fd889840c4a32bb668518a4e0156200be376b6ebfe511f30c05b54,"Go-kart, rock climbing, parachuting, white water rafting, etc. are planned and occasional activities. Bike hire should be spontaneous and routine, as it is in Netherlands, France, USA, etc."
da07f9916306f09eb3a2e5187015627134fb9d6c18aaf295b0dcdb352cc217f7,Nuclear power is a good response to mitigating climate change
da7e715ef012ff4d3d7f882420ec1707e8a0cb208671003488325d7c015faf34,Non-linear changes in carbon emissions prevents at-the-source accounting methods from working.
da802396c1e0c5c5aac85688989a05ea7a95661e8b218e7fa6595ac84231fa36,God doesn't exist.
da81d763b77327cde7572fc0ba52e7530ce4aebbeb57fe0351e103867bbea0c1,"The quality of a decision is strongly determined by the quantity, relevance and contemporaneous nature of available information at the point in space and time at which the decision was made."
dab29d043245b0f9d8721bc33707c8e84b23882723be15afc0027aef2d475d9a,Same-sex marriage is already legal in Sweden and other countries.
dac46665b01234a49bd64e272ad13b88d80fa95ca3153fa886f6489bfac37b36,Personal relationships do affect society
dac9eadce6c96842dc580d75cb5a8f94f94871f479a7b2db1192c8bbb254ca0a,This is an ad adsurdum arguement
db0f19d9aa49690f8a5456df335af0f2c061aae3403d0ba767633ff3d6628637,No credible study has found evidence that vaccines cause autism.
db4a907813c5109a00789074bf3b2315f0380af99a5bed81e92b94664667c725,Competitive alternatives to oil will allow our system to be sustainable.
db5d2afef2ddb1d22e5a4a1fe3bb389e7b07bf7ddbc446baba479db95dc42534,Exposing innocent children to games played in Birkenstocks and knee length socks will turn them off sport for good.
db6f805e086a0a30d02ccd0f02a2978ae7925ae272a8556fe778b269ea52be5f,Marriage is a private legal contract.
db7ffb6b2e6c441ed056e45f9b03e0928e2317e644b0797b095310a19d37355e,It is unclear whether or not junk food advertising during children's television viewing times contributes to childhood obesity
db85ad2a358fd8161db4de806b3b4ed15464315c5b9be0312cc197480d412d9c,There are open source distributions of Android (such as CyanogenMod).
db98f96ea8b75f09cfacad1e138c23cd63bbcf817f1d7cdaad501323be74b594,Neurotic behavior should be illegal.
dba1fed0cfc69f3b7eda59a13148530fc51c47129ad8957837f28d81f880284d,Fingerprint biometrics should replace passwords for user authentication.
dba6bd2808096b4b321303f9f6f75d3b2b1516cd0571473b7ea4a26c0676d594,Social technologies have progressed rapidly.
dbd1709e7329e1338ea1920579ec1232518fa6d7cc18e2b4ff8abd0e30c180fd,Civil unions sufficiently provide the same rights as marriages
dc08d90e228404ba5826ab538fb98d61aee6f159f0601b77ef5cce6b9393094d,Innovations in online policy debate will not alter the future of democracy from current trends.
dc0de5018d5767c30a7aab59c4edcaa45f7b9f8c2232e09eaf4c4d0e83c0d541,"Any adult who is unmarried is free to marry any other unrelated, unmarried, adult of the opposite gender."
dc29a3ff755694afe473c870ad21154bf938b8db5dfda4aee6e98f204ec6be8e,The impacts of CO2 caused global warming will be small
dc3dc959e843eb2b5ececb23b70959725572ce81f596ee4e6e5ff9077b9c19f2,Australia spends too much overseas aid.
dc79d036f2617b146e471d604c997d224053847a86167d76bc46b118fd2474e2,There is no God.
dc7be0f0a0d06e4ce2c33edc753aee47f42c304405522e19f151a8711906ce5a,IVF is the ultimate vendor-lock-in scam. Each customer signed up today guarantees and exponentially expanding future customer base.
dc8f7d7ee7e89bd90732be90a53472ec48f76967f72f3279d212b46be72d7c87,This right is not unalienable and only applies to rational adults (e.g. society has a responsibility to abridge the rights of adults wishing to commit suicide or who are addicted to drugs).
dc98ac38dff897c8d4a49552dc3dea3fe28d9eda3654488b5b4e5493c3938a32,Nuclear power has a good safety track record
dca72b1249d4d3b793806dffabe8487318939d3f015c0b7b8459a2a77cbfb316,Carbon emissions are a significant contributing cause of global warming
dcc94d2373846ed8398a72263fffc894ad8782d45db66bb1dda81ad2aaa6c055,Carbon emissions have increased over time.
dcda2ef5d908a7a05c399147c47f12594869596e0903aeb7787c0d775cf5a54b,Reasonwell needs a mechanism for teasing out or refining arguments versus merely arguing pro or con.
dcf5b0e5158f4cc18759eaf658aef54bdb25575e95156dea679bf89b3faf41bd,"Ascribing a motive to ""society"" is equivalent to ascribing the motive to a majority or plurality of individuals within a social body."
dd0f77eadecc108e090ee0a2e52007857e88fd2ce356d77cb00ac7876952351d,Examples of marriage *not* exclusively M/W exist both worldwide and in the US.
dd2b405e1f14c73eff91df6d5a35838982a7bba4b2ccd521f6d047bdfc22e1b4,"If a father is irresponsible, legally binding him to the family may not always be a good idea."
dd33187788dedb06419f1afcc977691ec1b6f3646edb8762ca5bd4d192027e76,The benefits of making casual bike hire practical outweigh the costs of making bicycle helmets optional.
dd434214eb2c8a8a1307398104b422c96fc59bbb8e2322df416c39c014021124,"It is not a direct effect, like if you weigh more than 200 pounds you become steril, but the effects are more subtle..., for instance: he is not as attractive, so the chanses are he won't get a partner, if he does reproduce, he will not live long enough so his children will not get the support other children get, and either they will get tough (and evolve) or they will die prematurelly, but these effects can spread on more than two generations. If you see your dad die from lung cancer you might never smoke, the same goes with obesity."
dda2ab948866273781a0796175f5df9281560567ac7a49a3dbe25db2cd52c0d0,Individuals who unite control the future of democracy
ddb3bce2fbba6291e7ce21be9280246e4454bee39a034ecbd01fc58d5540c0ee,Reasonwell users should study fallacies
ddc8a89c75ccbe8b1e37f5d977e123d31f132d2476ca195f9256a3662bed9f11,"God-given rights, if they exist, are available to everyone, regardless of religiosity."
ddf2a76da1b6e43b55ef456bf2716244909c33ba90e556ef0eb083b0b8039f97,"People, as individuals or in groups, don't always act in their own best interest, or even understand what it is."
ddf4dbba5cc7beccb1605d70370b30f7b4e01cd89f06ddcf97ceb8b91c8bde99,"If Romney is elected, a zombie apocalypse will ensue."
de1bc3436ae2caaf2df6fc188c1bd2835885493bcc994179c2ead24cecef3488,"A beverage container deposit scheme incentivises separating glass, plastic and aluminium for recycling."
de5106391b3b70e8ec7c8553feccc3c2c6aed302f674a410d3ac5d8990fbd82f,Legalizing same-sex marriage threatens heterosexual marriage's ability to make a romantic relationship binding.
deb62bf66f1d038f15de617f45da2bf910e5588a87f8551f79b2b3194e50a99a,"The government (and society) should regulate what it needs to in order to ensure a functioning society; maybe not the federal government, but if city government can regulate spitting on sidewalks I think we can regulate advertising."
deb7012029610670153708b5d98e06342f1d0e4b7de7c11b24d456f6fd199611,"Assuming ""society"" means ""all voting age individuals"", 58% of ""society"" is in favor of legalization."
decec2cd270ba211079d63f47254f7cfbb1b54aa00714f43c4a1f2223df12248,Every additional participant in a debate makes it more likely that relevant knowledge and expertise will be brought to the table.
ded0ee13f695f5b73324f0d374794a9fd17b7cfee1c8179ca3fd7f47f03213db,We will be forced to reduce our carbon emissions as oil becomes less available to us.
df0e73a7e47f2ed878bf207b28d9ef3c722f8a50b9b569f75aac959fd8b1f5ad,Bicycle owners own cars
df126d8f2824d7eb91f365807af4c31fbf81cfe83de9f1c6983871a3f215d3b8,We can prevent the worst of climate change in the short term by cutting carbon emissions now.
df1b0634c9d39f983ce8082971b599cc2e660233d875b1100cfc771eeb707be7,Adult individuals have an unalienable right to do whatever they want with their own body.
df254f44f0806c8179712557cf4604a389e065087a02a0ba580072deaf90d010,Using Persona reduces the amount of drudge-work necessary for a web application
df2c47edf77a8dc580c4d76a64f9555e06f6605dfb1d3933330d72f777866a04,All marriages should be performed in a place of religious worship
df2ed43e8ae3363f5cfc40842b30ba36749621bb7d4c2b79e24e062c05312b0b,Mariage (civil union) may be secular
df4c3f44c2345523430c68643e245493301a92a1e26b1b885fb8277c7a556374,A brazilian doctor used silicone fingers to fool a fingerprint biometric system: http://www.disinfo.com/2013/03/brazilian-doctor-arrested-for-using-silicone-fingers-to-fool-fingerprint-based-biometric-check-in/
df75ac0e9036034b1d9818ebf855d97a570bffdb5ffb190fdc2abedfa0124d20,Habitability of Earth should be preserved
dfe92e4ee0de428ce1b5048411d03ddea527ebe3ea096aa75e0b2fea5afce405,The black market would fulfil the existing demand. The current level of tariffs and taxes means there is already a thriving black market for tobacco.
dffbd1e298bde08c97a31612e2fbc5af420471b1816298a5ef47e2a70e20aaae,Define your terms.
e011b25106d4bf67d01e0d840ea7e81db7e68e08965ceecb2b88c2d90c360535,There are many laws that function with respect to marriage.
e0372feaf518a9bc6e4673cc23922cf5a880ffe27a72a064172cb577c9c41b76,To matter in the next global order is important for a country.
e03e0ffac28357910e9a95aac8e12ecf02fa94c65ebe12422b2577ae63eb1b7e,If marijuana were legal it may be easier to prevent very young people using it habitually
